referrals,total_deposits,total_payouts,total_structure,airdrops_total,airdrops_received,team_address,ranking,team_name,team_benefits
10.0,10816.7,11564.03,250.0,391.13,181.75,0xeabc5cc2be1169849fa7470768b05cefaf6346cd,372.96,Team Name,Contact our team to add info
10.0,1603.2,2048.15,17.0,32.17,16.07,0xeb5975d112b86d0e0b670977cd88cb147bec1011,30.56,Team Name,Contact our team to add info
10.0,46.98,37.68,30.0,1.73,0.45,0xeeede627550080799c7ad981131892a323696cec,1.68,Team Name,Contact our team to add info
10.0,15.11,2.14,10.0,1.01,0.27,0xef2fe2f1d9ebbb0a70683822a437d82159ef1daf,0.98,Team Name,Contact our team to add info
10.0,321.78,552.08,10.0,384.86,6.12,0xefd65818c8ba869e58db22479874b15e8555a902,384.25,Team Name,Contact our team to add info
10.0,771.61,722.35,10.0,0.83,11.41,0xf678c4f1f6891243a0761fe934dd7a62a6c3efaf,-0.31,Team Name,Contact our team to add info
10.0,216.04,146.67,40.0,11.59,2.53,0xf6e4b4575d6fa5ef4e495e2f6a0b5df2cabe7c55,11.34,Team Name,Contact our team to add info
10.0,114.23,85.67,10.0,1.85,1.21,0xf8041cf766dfbf1c8f3956a5a5ea8ebcac746d78,1.73,Team Name,Contact our team to add info
10.0,16.95,13.76,10.0,0.0,2.02,0xfc32486dc9bf514b0389bb9a4873ca13a2be8871,-0.2,Team Name,Contact our team to add info
9.0,1706.64,1578.54,11.0,120.7,149.58,0x00e2db3a69312cb9ca939fb6ba241ff5ba23e392,104.08,Team Name,Contact our team to add info
9.0,963.95,1015.23,12.0,5.42,10.43,0x015fd089288cc974adc7a53d19acbb61a87caa88,4.26,Team Name,Contact our team to add info
9.0,527.64,305.73,13.0,5.74,8.04,0x04177bfe16e361e30a56b904a620dd89dc21d29a,4.85,Team Name,Contact our team to add info
9.0,184.55,232.25,9.0,0.0,2.25,0x070a52d037a923f5e655ef3e5adb208b865f5d16,-0.25,Team Name,Contact our team to add info
9.0,799.85,532.0,9.0,118.35,33.1,0x07f0ed15beb03e88836c89373da8d840642dffe3,114.67,Team Name,Contact our team to add info
9.0,12780.17,13325.35,9.0,555.78,228.28,0x09ac0304e382e6d0b7e4809329498294d4287b47,530.42,Team Name,Contact our team to add info
9.0,856.51,1415.42,33.0,61.65,8.84,0x09d26bfa5c0bf6e416afa9b7b068ca411e2ebb7d,60.67,Team Name,Contact our team to add info
9.0,5846.72,3671.92,23.0,108.5,1283.29,0x0dc92c18c782af02826665e1c90622cfcdda5d96,-34.09,Team Name,Contact our team to add info
9.0,27.37,6.91,13.0,0.0,0.56,0x0e028d3502b6dd8a71146d3f6ca7c69816c0557d,-0.06,Team Name,Contact our team to add info
9.0,242.27,192.85,9.0,5.22,3.08,0x0f7886419b345014244f371bdd810910b968e684,4.88,Team Name,Contact our team to add info
9.0,562.09,358.91,11.0,6.06,8.81,0x10c21eb39b385d8bf89b314d907d08a5fef949f3,5.08,Team Name,Contact our team to add info
9.0,2519.13,1978.45,10.0,509.27,49.11,0x1173baf2f19660eb6e955c7f2229a9bd0a650d7b,503.81,Team Name,Contact our team to add info
9.0,705.77,1089.62,10.0,12.19,21.31,0x1294e1b7c0bd315fd8db085712d0980e51ee9e2d,9.82,Team Name,Contact our team to add info
9.0,92.13,82.3,9.0,1.75,2.12,0x12df8612b79b0e3caa48439f8827e01149f2bd73,1.51,Team Name,Contact our team to add info
9.0,11.57,2.69,9.0,2.22,0.08,0x13690d5d19b5cc15abe8c3173b3062a4cff1db53,2.21,Team Name,Contact our team to add info
9.0,3.81,6.37,9.0,0.01,0.07,0x13de028afb6ee4913b3aef557766a3d05bc12484,0.0,Team Name,Contact our team to add info
9.0,706.51,265.9,9.0,21.16,15.51,0x16699ed96175b200ac783178173a0197fd053649,19.44,Team Name,Contact our team to add info
9.0,862.76,734.46,26.0,0.1,14.34,0x187be91d32c4fa4e838b66c264fff023ff362995,-1.49,Team Name,Contact our team to add info
9.0,163.35,138.16,9.0,0.0,10.18,0x1f5a4353a75677e57c8d1575c416d1c9f3c9c5b6,-1.13,Team Name,Contact our team to add info
9.0,6079.36,8128.61,14.0,31.18,50.14,0x20b402216b7ca6622376a117826b2a8f88643fc3,25.61,Team Name,Contact our team to add info
9.0,2390.32,5080.71,29.0,170.75,33.21,0x212c5ae33f8668b700c62ee90b146f043a1eaee8,167.06,Team Name,Contact our team to add info
9.0,11824.65,13100.8,33.0,109.48,162.28,0x2326effe88ffcc82e76f5e4fd230341643850d6e,91.45,Team Name,Contact our team to add info
9.0,483.68,668.95,32.0,14.62,6.11,0x23e0103a2f0eeb09eb9808802a74275127fbd3e9,13.94,Team Name,Contact our team to add info
9.0,935.33,662.39,12.0,2.79,14.21,0x2428e88b986246e6f99e6869839c55d6af44482b,1.21,Team Name,Contact our team to add info
9.0,176.74,181.18,29.0,30.81,0.88,0x247761b690b63f39285ab20b5b814e19fb789085,30.71,Team Name,Contact our team to add info
9.0,20.04,25.64,10.0,3.03,0.33,0x24cde6048d750aa03104153cde8178ddf766ce4f,2.99,Team Name,Contact our team to add info
9.0,300.64,213.73,32.0,12.0,9.64,0x25b6644f8eafde63291d5c546a760ce4d7b20aa3,10.93,Team Name,Contact our team to add info
9.0,1288.04,2331.43,14.0,20.9,24.93,0x27b974f8ed76f6c2bd2a847b0ce7c09c72532b74,18.13,Team Name,Contact our team to add info
9.0,127.3,73.75,15.0,6.31,1.9,0x27c7783b4888977a593210a4c25e3d5be3a01cbe,6.1,Team Name,Contact our team to add info
9.0,818.32,817.19,13.0,27.73,81.68,0x2a512f30330dac18eeb145282058398f5da6df2f,18.65,Team Name,Contact our team to add info
9.0,13.4,3.95,38.0,0.0,8.62,0x2bf9ce0e5cc963e5774241c0695022bf96339c38,-0.96,Team Name,Contact our team to add info
9.0,5710.03,4574.64,19.0,306.81,85.44,0x2e8c2a545bcf0c06e605a6ef21c351bfaac2c284,297.32,Team Name,Contact our team to add info
9.0,522.77,335.48,9.0,32.78,8.19,0x33bc716de3cf26284dbd92c20c4507baa8d22e82,31.87,Team Name,Contact our team to add info
9.0,3180.35,1073.26,9.0,25.99,129.73,0x366c56fbb2aef66f84a4b4d6cbc9c9e528eed585,11.58,Team Name,Contact our team to add info
9.0,99.95,97.43,18.0,0.84,3.28,0x37527c18caabcdf818eaf9c60ebb6fcac5717a88,0.48,Team Name,Contact our team to add info
9.0,1391.06,1621.32,9.0,0.0,16.52,0x376705c404c4de4786045904bc70a7596671a342,-1.84,Team Name,Contact our team to add info
9.0,3238.06,2765.58,9.0,14.21,46.7,0x39d89203eb65566af472224e116050de4218af36,9.02,Team Name,Contact our team to add info
9.0,13153.89,12957.67,11.0,159.52,162.99,0x3a0f55fea7b916dbf0a54ed5fbfdd0a1f3094fe5,141.41,Team Name,Contact our team to add info
9.0,121.95,123.99,9.0,8.27,2.52,0x3b59eae16da26b86d876cf4fac40536faac3d8ad,7.99,Team Name,Contact our team to add info
9.0,45.87,0.43,10.0,4.33,0.62,0x3b9e554889e36b734b1327ead30683dd996c639e,4.26,Team Name,Contact our team to add info
9.0,635.19,464.57,12.0,102.86,19.42,0x3c19793cbb510d2de194d30efe2f187fc31284ed,100.7,Team Name,Contact our team to add info
9.0,87.44,65.78,9.0,2.6,1.16,0x3fbff2438bf5c8c6a5a4ea4bd6f5559df435220c,2.47,Team Name,Contact our team to add info
9.0,359.46,259.19,31.0,28.67,3.1,0x3ff148e88761b81bdbc654cc9bb6f511e6297f7e,28.33,Team Name,Contact our team to add info
9.0,91.02,84.72,9.0,0.32,0.88,0x40ae939ac57497c28970a3c4392ecab333991c17,0.22,Team Name,Contact our team to add info
9.0,353.41,268.82,9.0,5.62,8.63,0x417c83359abc43c7698540f8b03fbc334660eb04,4.66,Team Name,Contact our team to add info
9.0,531.51,608.46,9.0,3.43,5.89,0x42e0f31b574f089f82982a910f75762162360390,2.78,Team Name,Contact our team to add info
9.0,182.76,95.27,11.0,0.0,3.35,0x44549c31126957f77f66872cb1f277f9f3dd9a37,-0.37,Team Name,Contact our team to add info
9.0,264.07,203.31,9.0,1.4,3.78,0x4645e6e0189567ab09e534dfe636da4f3154617f,0.98,Team Name,Contact our team to add info
9.0,171.99,90.32,21.0,0.06,3.09,0x46eec1c1a2e2b7d3cd3e9163e64f8e5c290cc177,-0.28,Team Name,Contact our team to add info
9.0,1701.55,1529.27,356.0,88.04,117.23,0x4779be0dbd80f2b628831e36b2742f98d2411376,75.01,Team Name,Contact our team to add info
9.0,1302.81,929.64,202.0,70.6,102.65,0x47d925e8704adc6ee1ae4647394581500ecaa291,59.19,Team Name,Contact our team to add info
9.0,404.2,315.85,9.0,16.13,8.21,0x4a34f2c78cdb8936e0083e6fca044cfe64540ed7,15.22,Team Name,Contact our team to add info
9.0,723.3,1091.57,51.0,17.49,9.89,0x4aa8dacccb7bf945cefbf623507679741bdeeeb4,16.39,Team Name,Contact our team to add info
9.0,102.86,75.41,21.0,4.79,0.42,0x4acd6e9687647457e9a54408f70516f644be1ac7,4.74,Team Name,Contact our team to add info
9.0,182.17,125.06,9.0,3.31,2.99,0x4e2d00bf96205ace5db8bbfa500e35cf1c7e396c,2.98,Team Name,Contact our team to add info
9.0,95.84,70.9,9.0,4.41,0.71,0x4fe43bbd96fed5343965399dafa9cb52d2824ac5,4.33,Team Name,Contact our team to add info
9.0,82.07,52.33,10.0,0.93,0.91,0x51880d49b787910a9ad5f77162d6071cabfc52d9,0.83,Team Name,Contact our team to add info
9.0,444.09,355.15,9.0,25.43,2.69,0x52b952f29eab8de69f199f662ee2fe7b6c818755,25.13,Team Name,Contact our team to add info
9.0,11.03,21.64,10.0,0.33,0.12,0x538c9040ada4d1705b6c1d5e43e6cbe2d7d2793e,0.32,Team Name,Contact our team to add info
9.0,133.28,117.36,70.0,0.71,2.31,0x54217f01084298c29d30c290b510400e353eccb4,0.45,Team Name,Contact our team to add info
9.0,34.51,44.56,11.0,0.66,4.83,0x545877555dcf0efb6409b615c8d1357e92dd2f1f,0.12,Team Name,Contact our team to add info
9.0,1115.06,1880.26,11.0,44.23,16.37,0x55d0216e5cbe21bc31ad058ee99209369a3a5642,42.41,Team Name,Contact our team to add info
9.0,333.29,353.6,9.0,12.33,3.08,0x59178f681a0e0a2ac4b89392480ffce08af318ac,11.99,Team Name,Contact our team to add info
9.0,161.85,128.17,9.0,2.68,2.21,0x5c13be41e06f7302ffaf7672b3e887172c1e4d7a,2.43,Team Name,Contact our team to add info
9.0,773.5,674.82,11.0,17.09,10.28,0x5c1db5ced9929d8cce1453f167ef54cbabc9fcef,15.95,Team Name,Contact our team to add info
9.0,1005.74,1100.5,9.0,4.47,11.9,0x5ccfabb99ba52b6061e7bf0298462319ed8cf71a,3.15,Team Name,Contact our team to add info
9.0,1422.62,1410.84,36.0,44.2,63.0,0x5ec42e6ae6cd5ca08460c2a01e28ba6b49f30b7b,37.2,Team Name,Contact our team to add info
9.0,3921.56,8172.96,10.0,371.4,61.04,0x5fbbc3f1e3b09b1416e14db73ca338e9728af4f5,364.62,Team Name,Contact our team to add info
9.0,305.24,277.3,13.0,2.11,14.24,0x601c45c0262fdd8b085ca7412804ea57035fc31c,0.53,Team Name,Contact our team to add info
9.0,473.59,358.13,21.0,3.21,83.88,0x61cd5e1ac65a1d30d36003a0219f81872df5e39d,-6.11,Team Name,Contact our team to add info
9.0,241.2,169.15,9.0,1.99,3.78,0x62448ba3dac0437ccab5cd1674537a33d2b820ec,1.57,Team Name,Contact our team to add info
9.0,604.13,852.59,9.0,10.32,9.06,0x62df02ab5abf9ababefa6b22ff5dd89be6623df9,9.31,Team Name,Contact our team to add info
9.0,206.68,412.66,10.0,3.86,2.77,0x647a78c5c6d35ca1385a4f8475d528f86a1df2d9,3.55,Team Name,Contact our team to add info
9.0,249.29,228.32,19.0,4.02,2.69,0x670c7e3f8b6036cbde689876c4e93986454a2d56,3.72,Team Name,Contact our team to add info
9.0,1084.74,993.55,9.0,7.54,11.66,0x67d33e5ecbc58000255bca5276d0a745360c8bcc,6.24,Team Name,Contact our team to add info
9.0,350.78,255.89,9.0,0.91,6.92,0x6bca410fa868a484c4043c07b87614db7f299ed7,0.14,Team Name,Contact our team to add info
9.0,400.59,452.2,9.0,0.0,6.17,0x7036906da72c7975c57b43f4d42940a59cdccccc,-0.69,Team Name,Contact our team to add info
9.0,804.77,619.38,9.0,28.77,17.83,0x70537a25588b8e99a9a0d984566da4f8fc11841b,26.79,Team Name,Contact our team to add info
9.0,15.72,18.9,14.0,2.57,0.01,0x71aa66545c05f9b60df06d40ad6f5ae4c32c8410,2.57,Team Name,Contact our team to add info
9.0,39.86,57.4,9.0,1.09,0.49,0x71c545bfffcd2890de017f4d6f5f25e27a6b905e,1.04,Team Name,Contact our team to add info
9.0,67.18,32.96,9.0,0.0,4.99,0x72b3df03b0e5ca34f928f5f2d5e2a5424213790f,-0.55,Team Name,Contact our team to add info
9.0,87.88,113.0,9.0,12.05,1.23,0x7483579f02ca668b2ab7417c9d2723c9895c2f84,11.91,Team Name,Contact our team to add info
9.0,1416.75,1344.93,11.0,3.9,94.88,0x7558ba2d274524afa6413258a408c97b69d66aaf,-6.64,Team Name,Contact our team to add info
9.0,607.64,407.84,9.0,0.0,10.13,0x75c56f5bb48e116385e036601cecb51e16ad08ad,-1.13,Team Name,Contact our team to add info
9.0,70.31,30.14,10.0,35.4,2.76,0x764b0684b6f931744839fe35a73aac980fc693f2,35.09,Team Name,Contact our team to add info
9.0,146.88,127.0,9.0,1.35,1.57,0x76c993b6ee605eb3bbdde8123bda1b50d2655d10,1.18,Team Name,Contact our team to add info
9.0,7.32,3.46,9.0,0.0,2.95,0x78158a340942d92bd3fbb0dfd3e366cb3d7d885c,-0.33,Team Name,Contact our team to add info
9.0,157.21,145.92,24.0,17.81,7.15,0x795d29405d8b3718f4d7df69848975ca3d305628,17.02,Team Name,Contact our team to add info
9.0,19.79,13.83,9.0,0.42,0.27,0x79b56c19bf4e04bd9e161b8577eb7152168f96a3,0.39,Team Name,Contact our team to add info
9.0,702.0,1158.51,16.0,0.0,4.58,0x7abe2bfab8f708d4e55010794dd0474bf1b3c605,-0.51,Team Name,Contact our team to add info
9.0,6169.68,3882.91,9.0,4627.48,171.36,0x7c40f272570fdf9549d6f67493ac250a1db52f27,4608.44,Team Name,Contact our team to add info
9.0,250.71,198.92,19.0,29.94,8.86,0x7c575df2088a994912f88e477637e4ce5a70bd1b,28.96,Team Name,Contact our team to add info
9.0,2700.63,2134.87,10.0,20.73,39.12,0x7c77fff4972fa93fa8600656b450adb894d5caa7,16.38,Team Name,Contact our team to add info
9.0,26.55,60.94,15.0,1.28,0.46,0x7d1fbef9b96ab350d587c5f8a0090b0ca3ef254f,1.23,Team Name,Contact our team to add info
9.0,333.62,272.21,10.0,0.3,8.91,0x7e2a94967a6046570cd3388df2804667ff46d250,-0.69,Team Name,Contact our team to add info
9.0,900.7,588.43,9.0,109.99,17.09,0x7f00ca185ef845a9b8a972d713c9595c4c1126bf,108.09,Team Name,Contact our team to add info
9.0,167.26,268.99,19.0,0.0,2.3,0x7f57c2dfc17123cb4c2f1fba9e870d4c2ec02cc1,-0.26,Team Name,Contact our team to add info
9.0,1852.19,2088.87,14.0,40.75,52.41,0x82950583cefb89ed38c79647807eeba93b86855a,34.93,Team Name,Contact our team to add info
9.0,80.37,25.39,74.0,4.4,1.32,0x837ac71f97ccd548f2eb38f1a030d2346a87dce0,4.25,Team Name,Contact our team to add info
9.0,130.04,104.36,10.0,0.51,2.28,0x839e2792ee478e612dc02ea0904f20082aaa1f7a,0.26,Team Name,Contact our team to add info
9.0,1579.2,560.5,9.0,37.61,50.53,0x87cb806192ec699398511c7ab44b3595c051d13c,32.0,Team Name,Contact our team to add info
9.0,487.03,373.81,9.0,21.19,7.02,0x88443ecbf797843a4a9b438ad0523548ae278ad0,20.41,Team Name,Contact our team to add info
9.0,71.64,135.77,10.0,0.71,1.25,0x8884a43d17f13d2cc41e8acec163ff237e0ce855,0.57,Team Name,Contact our team to add info
9.0,1106.99,778.83,12.0,56.04,16.54,0x8ab413596988fa0b05e7b8001059f2fcfad0c28a,54.2,Team Name,Contact our team to add info
9.0,2535.07,4314.82,35.0,149.23,40.45,0x8c4a119a9f3427642db68fe56021f6ed56cd5791,144.74,Team Name,Contact our team to add info
9.0,691.37,554.35,19.0,50.53,15.98,0x8e1160de38a6f700a99db70d4b223c13a93c321d,48.75,Team Name,Contact our team to add info
9.0,535.62,392.89,14.0,9.9,7.13,0x8f0c0016f9cc3a05d2575b7cba31b83a0b8fa6d6,9.11,Team Name,Contact our team to add info
9.0,87.79,23.49,9.0,5.12,1.23,0x8f857b6f36d896260643644b83c9792a6190b50d,4.98,Team Name,Contact our team to add info
9.0,437.14,338.44,18.0,15.41,5.36,0x923f054cda1e3a152f5588e02b89424d47f54759,14.81,Team Name,Contact our team to add info
9.0,310.77,238.97,19.0,15.74,5.21,0x94e878553ad7b62a5bebedcfd2156d318bb9e577,15.16,Team Name,Contact our team to add info
9.0,708.14,517.82,20.0,28.0,18.84,0x9980f2ba288c8a677a9c6dd2e6a019a8fc16720b,25.91,Team Name,Contact our team to add info
9.0,567.24,933.41,10.0,1.06,4.35,0x99a87bd46488238631a4cc3a0a6ee6203ee4941d,0.58,Team Name,Contact our team to add info
9.0,281.33,369.76,9.0,2.36,8.47,0x9c05f7f47a8d54226e74e7c0df639522b5695328,1.42,Team Name,Contact our team to add info
9.0,692.14,477.28,14.0,44.43,52.89,0x9c9b6e2ebc48767da4f4628f31d4f7872982230e,38.55,Team Name,Contact our team to add info
9.0,265.71,262.64,10.0,9.04,3.69,0x9d59700b683aacc5933f035066c6d153d6313cf3,8.63,Team Name,Contact our team to add info
9.0,798.81,2063.36,16.0,47.85,12.6,0x9de2af2f39cc65fc82a5f733e662fa11fca492b3,46.45,Team Name,Contact our team to add info
9.0,28.44,47.06,9.0,1.25,3.98,0x9debe18e89ac80a1825894de507bbc201f980c7c,0.81,Team Name,Contact our team to add info
9.0,513.16,101.6,9.0,0.0,11.34,0xa201053cf0da61505d3b6a93c7f4f47fa8f1e0c5,-1.26,Team Name,Contact our team to add info
9.0,400.57,340.21,9.0,1.37,4.64,0xa38fb73d9e85968b30a1969194a542221e27631f,0.85,Team Name,Contact our team to add info
9.0,485.9,234.62,9.0,4.39,8.58,0xa4a8b50cb6cdd31ffb64f544652ca7c0733a7ed5,3.44,Team Name,Contact our team to add info
9.0,1047.75,1768.26,9.0,10.52,12.44,0xa7d468f2483bccaac9eefd2643c5da17bb391840,9.14,Team Name,Contact our team to add info
9.0,5.6,3.72,9.0,0.25,0.07,0xa80b5015938b9f6da5df84620e59797984681a02,0.24,Team Name,Contact our team to add info
9.0,257.87,93.16,9.0,0.0,5.24,0xa8929a92345643b068d3089138f87e33089750c8,-0.58,Team Name,Contact our team to add info
9.0,121.34,65.12,9.0,29.83,25.03,0xaac8c1d2c494e5f6dac91836bb7790daba4f1a00,27.05,Team Name,Contact our team to add info
9.0,44.71,68.71,9.0,2.45,1.79,0xac2f96c7f00450c49f5489d5ea70d04a8aa267a6,2.25,Team Name,Contact our team to add info
9.0,13.46,1.43,9.0,0.0,1.63,0xad8c283e4bf4a5b3c9ac96ba5b5621e1d12789b4,-0.18,Team Name,Contact our team to add info
9.0,513.59,553.69,9.0,8.71,9.23,0xae4620b75e8eb5636c4b89d3a1799c3678ab4d74,7.68,Team Name,Contact our team to add info
9.0,2657.07,1462.18,9.0,4.75,49.68,0xafd164d218a00c04a3d3b6b5ce2f22db7f1d26a8,-0.77,Team Name,Contact our team to add info
9.0,311.3,204.96,9.0,115.68,28.73,0xb049c2158b8e5cf2f87f39ed5f82a4932a926544,112.49,Team Name,Contact our team to add info
9.0,231.98,343.28,15.0,1.78,2.84,0xb1e640cf4de2db2ea32f1acbe1ca0ecc8206d16c,1.46,Team Name,Contact our team to add info
9.0,301.39,217.71,14.0,14.3,9.33,0xb5f4f11cd329e9f64f5bb46f824984a3361fb432,13.26,Team Name,Contact our team to add info
9.0,256.64,401.15,9.0,0.31,1.98,0xb68c89572d2dd7c54eedcb888d0c69e7f351b58b,0.09,Team Name,Contact our team to add info
9.0,12.95,21.64,11.0,0.24,0.26,0xb7c7e447c0e831861e78343b8e72f7bc4246d624,0.21,Team Name,Contact our team to add info
9.0,60.78,9.79,9.0,12.85,0.22,0xbacfad63bade427ecdc150203445ba2d5d2d3e94,12.83,Team Name,Contact our team to add info
9.0,3010.75,5304.79,48.0,90.17,37.25,0xbcb828ed9f5aeb721d094b7e9af9949be7358820,86.03,Team Name,Contact our team to add info
9.0,16.28,7.05,9.0,0.0,0.32,0xc052d750380624c95dbe9224ff82c248883b0dd9,-0.04,Team Name,Contact our team to add info
9.0,510.04,475.56,10.0,2.67,272.53,0xc3f522971e3f07b3ee791acf99e2912ca3032462,-27.61,Team Name,Contact our team to add info
9.0,2273.71,2352.26,122.0,0.08,40.86,0xc4359587c848e6cace36bf6a6b326c8d16d36bd8,-4.46,Team Name,Contact our team to add info
9.0,1763.97,1614.24,12.0,4.72,21.04,0xc51db7d9d9a2a82e2b642a834dc5e17fe4923707,2.38,Team Name,Contact our team to add info
9.0,595.65,469.1,9.0,37.94,17.17,0xc64e4877c9ff04a8312f1f5cc7bd3be4003c20d3,36.03,Team Name,Contact our team to add info
9.0,240.45,157.43,38.0,11.68,1.45,0xc7b153cdef9cf3df51c7250233f97a40db39d468,11.52,Team Name,Contact our team to add info
9.0,373.0,249.5,10.0,6.16,5.54,0xc8da4624364f6fc7b1b5404ab7ac862339c5707c,5.54,Team Name,Contact our team to add info
9.0,1432.55,1473.59,9.0,47.08,35.85,0xcadbd43d330c01b5c275588f64b0c6bb9770e27d,43.1,Team Name,Contact our team to add info
9.0,921.93,480.19,9.0,45.74,54.84,0xcbbfd087bbff7a4c35216afeeeab93e4f23c59b0,39.65,Team Name,Contact our team to add info
9.0,547.99,552.98,9.0,13.49,5.54,0xd25f7b16adf69e16dcab76ba31b02105fe856611,12.87,Team Name,Contact our team to add info
9.0,1923.55,2303.27,150.0,32.72,18.73,0xd2bb3be954101b18acb1b89640d961873f9458e8,30.64,Team Name,Contact our team to add info
9.0,13068.2,13620.48,12.0,168.31,206.01,0xd365b66a0697b51ddd484ee612f370a2ce44c638,145.42,Team Name,Contact our team to add info
9.0,801.98,656.39,9.0,3.66,21.46,0xd49b0e3ed595f6371741dc9b20f5c9cb6fac44b8,1.28,Team Name,Contact our team to add info
9.0,470.21,349.2,9.0,196.48,4.64,0xd7f887dd5126fa43d670771435f451389f8a2d24,195.96,Team Name,Contact our team to add info
9.0,1352.93,1428.78,9.0,3.87,19.47,0xd853b0033c9fbd3ec2335f4ffdd11f04047c30a7,1.71,Team Name,Contact our team to add info
9.0,366.89,775.6,9.0,1.84,1.66,0xd866ec6e1a00c24d5cd9cd7905b05652cd2a1e81,1.66,Team Name,Contact our team to add info
9.0,667.91,932.55,16.0,0.35,12.18,0xd86f8608752973e7338a359339d0af1ae46e1bb4,-1.0,Team Name,Contact our team to add info
9.0,730.24,548.04,12.0,1.82,10.0,0xd9333d8034271bf33aeb798137f97b877820b69c,0.71,Team Name,Contact our team to add info
9.0,323.18,445.11,9.0,17.49,26.15,0xdb8bbcce0c42a329891a34dc9161f171f94dd00d,14.58,Team Name,Contact our team to add info
9.0,233.64,162.14,22.0,5.59,3.13,0xdd5f0fee6d83180ef9a634873ab54b5dc903c2fd,5.24,Team Name,Contact our team to add info
9.0,265.74,497.25,9.0,335.28,3.57,0xddd0a8b1709103d8352e2dc265b0803fd78880f5,334.88,Team Name,Contact our team to add info
9.0,1396.21,1594.21,11.0,57.39,20.92,0xddef8fc262fec8d24f37bfa3a5f5b30246f1f73d,55.07,Team Name,Contact our team to add info
9.0,166.31,156.9,12.0,57.14,2.27,0xdefe9451a48941145a011587ff98e52e0ef2ea42,56.89,Team Name,Contact our team to add info
9.0,501.57,397.32,9.0,10.04,6.9,0xe18fe2d1bf2905a12e72ac2978a7e53abd4b6628,9.27,Team Name,Contact our team to add info
9.0,1100.52,1614.99,9.0,101.73,13.86,0xe45b290ff98c4869d9c29047498b4bf05bf752ce,100.19,Team Name,Contact our team to add info
9.0,648.85,565.8,11.0,4.99,9.31,0xe672232c5264daeec761597b79e3799e8b0ea173,3.96,Team Name,Contact our team to add info
9.0,557.43,300.13,10.0,63.65,10.23,0xe87bc016b97783b15b98875e781ff31ab509df75,62.51,Team Name,Contact our team to add info
9.0,300.1,314.07,22.0,1.37,3.78,0xe8db2dc90655085431cdac19e2921ddd49213d39,0.95,Team Name,Contact our team to add info
9.0,1078.1,893.24,9.0,114.35,68.57,0xef73e4729277980198315a8bb20c394f0a2aa057,106.73,Team Name,Contact our team to add info
9.0,275.48,206.78,9.0,2.32,3.39,0xf0d229550d48656b2ed10ab65b1f694c34e50228,1.94,Team Name,Contact our team to add info
9.0,149.35,65.17,16.0,29.21,0.96,0xf0f3b9e8235a2d12d6f85bd37d4c94c5ee7f9244,29.1,Team Name,Contact our team to add info
